timestamp,machine,fonte,temperature,vibration,current,rotation,flow,humidity,gas,status_code
2026-09-23T23:12:21+00:00,M01,simulado,69.6,2.7,7.5,3557.0,37.7,30.8,,0
2026-09-23T23:12:31+00:00,M01,simulado,69.6,2.5,7.6,3578.0,37.3,28.0,,0
2026-09-23T23:12:41+00:00,M01,simulado,69.5,2.4,7.7,3574.0,36.4,27.4,,0
2026-09-23T23:12:51+00:00,M01,simulado,69.3,2.5,7.8,3571.0,36.3,29.9,,0
2026-09-23T23:13:01+00:00,M01,simulado,69.5,2.5,7.6,3554.0,36.7,28.6,,0
2026-09-23T23:13:11+00:00,M01,simulado,69.7,2.4,7.7,3574.0,35.9,30.4,,0
2026-09-23T23:13:21+00:00,M01,simulado,69.7,2.4,7.8,3580.0,36.6,28.2,,0
2026-09-23T23:13:31+00:00,M01,simulado,69.5,2.6,8.0,3580.0,37.3,29.2,,0
2026-09-23T23:13:41+00:00,M01,simulado,69.8,2.7,8.1,3580.0,36.7,27.2,,0
2026-09-23T23:13:51+00:00,M01,simulado,69.9,2.6,8.1,3575.0,37.0,30.0,,0
2026-09-23T23:14:01+00:00,M01,simulado,69.7,2.6,8.1,3580.0,36.5,30.3,,0
2026-09-23T23:14:11+00:00,M01,simulado,69.6,2.8,7.9,3575.0,36.4,27.9,,0
2026-09-23T23:14:21+00:00,M01,simulado,69.8,2.7,8.1,3552.0,35.7,29.5,,0
2026-09-23T23:14:31+00:00,M01,simulado,70.0,2.8,7.9,3549.0,35.3,29.4,,0
2026-09-23T23:14:41+00:00,M01,simulado,70.0,2.9,8.1,3573.0,35.6,29.4,,0
2026-09-23T23:14:51+00:00,M01,simulado,69.9,2.9,7.9,3556.0,35.4,30.2,,0
2026-09-23T23:15:01+00:00,M01,simulado,70.0,2.7,8.1,3580.0,35.6,29.6,,0
2026-09-23T23:15:11+00:00,M01,simulado,70.1,2.9,8.0,3580.0,35.9,30.1,,0
2026-09-23T23:15:21+00:00,M01,simulado,70.0,3.0,7.9,3580.0,35.2,29.1,,0
2026-09-23T23:15:31+00:00,M01,simulado,69.9,2.8,8.0,3580.0,34.3,27.2,,0
2026-09-23T23:15:41+00:00,M01,simulado,69.6,3.0,7.9,3577.0,33.9,27.5,,0
2026-09-23T23:15:51+00:00,M01,simulado,69.6,3.1,7.7,3580.0,34.0,28.8,,0
2026-09-23T23:16:01+00:00,M01,simulado,69.4,3.0,7.8,3561.0,33.5,28.0,,0
2026-09-23T23:16:11+00:00,M01,simulado,69.3,3.2,8.1,3536.0,33.3,30.1,,0
2026-09-23T23:16:21+00:00,M01,simulado,69.5,3.1,8.2,3552.0,34.2,27.3,,0
2026-09-23T23:16:31+00:00,M01,simulado,69.4,3.0,8.3,3563.0,35.1,29.8,,0
2026-09-23T23:16:41+00:00,M01,simulado,69.6,3.1,8.4,3571.0,34.2,27.4,,0
2026-09-23T23:16:51+00:00,M01,simulado,69.6,2.9,8.5,3560.0,33.7,29.1,,0
2026-09-23T23:17:01+00:00,M01,simulado,69.6,2.9,8.7,3556.0,33.3,29.8,,0
2026-09-23T23:17:11+00:00,M01,simulado,69.5,2.8,8.5,3546.0,34.0,29.2,,0
2026-09-23T23:17:21+00:00,M01,simulado,69.6,2.9,8.6,3551.0,33.8,29.1,,0
2026-09-23T23:17:31+00:00,M01,simulado,69.7,3.0,8.9,3573.0,34.8,27.3,,0
2026-09-23T23:17:41+00:00,M01,simulado,69.8,3.1,8.9,3554.0,35.3,29.5,,0
2026-09-23T23:17:51+00:00,M01,simulado,69.9,3.0,8.9,3568.0,36.2,29.5,,0
2026-09-23T23:18:01+00:00,M01,simulado,69.9,2.8,8.8,3543.0,35.9,28.9,,0
2026-09-23T23:18:11+00:00,M01,simulado,69.7,3.0,8.9,3533.0,35.7,27.8,,0
2026-09-23T23:18:21+00:00,M01,simulado,69.6,3.1,8.7,3509.0,36.2,29.3,,0
2026-09-23T23:18:31+00:00,M01,simulado,69.6,3.3,8.6,3485.0,37.0,30.0,,0
2026-09-23T23:18:41+00:00,M01,simulado,69.5,3.2,8.3,3502.0,37.7,30.4,,0
2026-09-23T23:18:51+00:00,M01,simulado,69.3,3.3,8.2,3482.0,38.0,28.7,,0
2026-09-23T23:19:01+00:00,M01,simulado,69.6,3.1,8.0,3492.0,38.0,29.6,,0
2026-09-23T23:19:11+00:00,M01,simulado,69.5,3.0,7.9,3515.0,38.0,29.3,,0
2026-09-23T23:19:21+00:00,M01,simulado,69.5,3.0,7.6,3510.0,38.0,28.9,,0
2026-09-23T23:19:31+00:00,M01,simulado,69.4,3.0,7.7,3501.0,37.6,29.3,,0
2026-09-23T23:19:41+00:00,M01,simulado,69.5,3.1,7.5,3476.0,37.4,28.2,,0
2026-09-23T23:19:51+00:00,M01,simulado,69.5,2.9,7.3,3499.0,36.7,27.7,,0
2026-09-23T23:20:01+00:00,M01,simulado,69.6,3.0,7.2,3478.0,36.6,29.0,,0
2026-09-23T23:20:11+00:00,M01,simulado,69.5,3.1,7.3,3463.0,35.9,29.8,,0
2026-09-23T23:20:21+00:00,M01,simulado,69.4,3.3,7.1,3465.0,35.6,30.8,,0
2026-09-23T23:20:31+00:00,M01,simulado,69.4,3.4,7.3,3477.0,36.1,27.3,,0
2026-09-23T23:20:41+00:00,M01,simulado,69.6,3.2,7.5,3473.0,36.1,29.6,,0
2026-09-23T23:20:51+00:00,M01,simulado,69.7,3.2,7.4,3473.0,36.1,29.1,,0
2026-09-23T23:21:01+00:00,M01,simulado,69.7,2.9,7.4,3465.0,36.2,29.1,,0
2026-09-23T23:21:11+00:00,M01,simulado,69.8,2.8,7.7,3465.0,35.8,29.7,,0
2026-09-23T23:21:21+00:00,M01,simulado,69.7,2.8,8.0,3445.0,35.3,27.8,,0
2026-09-23T23:21:31+00:00,M01,simulado,69.5,2.8,8.2,3425.0,35.7,28.2,,0
2026-09-23T23:21:41+00:00,M01,simulado,69.4,2.9,8.1,3421.0,36.3,27.6,,0
2026-09-23T23:21:51+00:00,M01,simulado,69.5,3.2,7.9,3420.0,36.5,28.1,,0
2026-09-23T23:22:01+00:00,M01,simulado,69.6,3.0,8.2,3442.0,36.0,31.0,,0
2026-09-23T23:22:11+00:00,M01,simulado,69.7,3.1,8.1,3429.0,36.6,29.9,,0
2026-09-23T23:22:21+00:00,M01,simulado,69.7,3.0,8.0,3428.0,37.1,30.6,,0
2026-09-23T23:22:31+00:00,M01,simulado,69.8,3.1,7.9,3420.0,38.0,30.9,,0
2026-09-23T23:22:41+00:00,M01,simulado,69.9,3.2,7.7,3420.0,38.0,30.2,,0
2026-09-23T23:22:51+00:00,M01,simulado,70.0,3.1,7.8,3420.0,38.0,31.0,,0
2026-09-23T23:23:01+00:00,M01,simulado,70.1,2.9,7.7,3420.0,38.0,30.1,,0
2026-09-23T23:23:11+00:00,M01,simulado,69.9,3.1,7.6,3430.0,38.0,27.3,,0
2026-09-23T23:23:21+00:00,M01,simulado,69.7,3.2,7.4,3439.0,38.0,28.3,,0
2026-09-23T23:23:31+00:00,M01,simulado,69.8,3.2,7.6,3443.0,38.0,30.4,,0
2026-09-23T23:23:41+00:00,M01,simulado,69.7,3.4,7.5,3436.0,37.4,30.1,,0
2026-09-23T23:23:51+00:00,M01,simulado,69.5,3.4,7.7,3420.0,37.0,30.9,,0
2026-09-23T23:24:01+00:00,M01,simulado,69.6,3.3,7.5,3424.0,37.6,28.7,,0
2026-09-23T23:24:11+00:00,M01,simulado,69.7,3.2,7.5,3435.0,37.9,30.0,,0
2026-09-23T23:24:21+00:00,M01,simulado,69.6,3.2,7.4,3420.0,37.9,30.3,,0
2026-09-23T23:24:31+00:00,M01,simulado,69.8,3.2,7.5,3420.0,38.0,30.1,,0
2026-09-23T23:24:41+00:00,M01,simulado,69.8,3.3,7.2,3420.0,38.0,30.8,,0
2026-09-23T23:24:51+00:00,M01,simulado,69.9,3.4,7.5,3420.0,37.7,30.7,,0
2026-09-23T23:25:01+00:00,M01,simulado,69.6,3.4,7.5,3420.0,37.6,29.9,,0
2026-09-23T23:25:11+00:00,M01,simulado,69.8,3.4,7.7,3439.0,38.0,27.7,,0
2026-09-23T23:25:21+00:00,M01,simulado,69.5,3.3,7.4,3423.0,38.0,28.1,,0
2026-09-23T23:25:31+00:00,M01,simulado,69.5,3.1,7.5,3422.0,37.3,30.8,,0
2026-09-23T23:25:41+00:00,M01,simulado,69.3,3.3,7.3,3422.0,38.0,27.8,,0
2026-09-23T23:25:51+00:00,M01,simulado,69.5,3.3,7.3,3420.0,38.0,30.5,,0
2026-09-23T23:26:01+00:00,M01,simulado,69.4,3.1,7.2,3443.0,38.0,28.6,,0
2026-09-23T23:26:11+00:00,M01,simulado,69.6,3.1,7.0,3457.0,37.2,31.1,,0
2026-09-23T23:26:21+00:00,M01,simulado,69.4,3.2,7.2,3449.0,37.1,28.6,,0
2026-09-23T23:26:31+00:00,M01,simulado,69.4,3.3,7.1,3464.0,37.4,29.7,,0
2026-09-23T23:26:41+00:00,M01,simulado,69.3,3.3,7.4,3477.0,37.3,28.8,,0
2026-09-23T23:26:51+00:00,M01,simulado,69.5,3.1,7.3,3500.0,37.5,28.4,,0
2026-09-23T23:27:01+00:00,M01,simulado,69.6,3.0,7.4,3492.0,37.7,30.3,,0
2026-09-23T23:27:11+00:00,M01,simulado,69.4,2.9,7.3,3508.0,37.7,28.0,,0
2026-09-23T23:27:21+00:00,M01,simulado,69.6,2.8,7.1,3527.0,37.0,30.8,,0
2026-09-23T23:27:31+00:00,M01,simulado,69.5,2.9,7.0,3547.0,36.3,27.6,,0
2026-09-23T23:27:41+00:00,M01,simulado,69.7,2.8,7.2,3543.0,36.1,31.1,,0
2026-09-23T23:27:51+00:00,M01,simulado,69.7,3.0,7.3,3543.0,35.3,30.7,,0
2026-09-23T23:28:01+00:00,M01,simulado,69.6,3.0,7.3,3528.0,35.3,29.3,,0
2026-09-23T23:28:11+00:00,M01,simulado,69.4,2.9,7.4,3553.0,36.2,30.6,,0
2026-09-23T23:28:21+00:00,M01,simulado,69.4,2.7,7.4,3546.0,36.4,29.5,,0
2026-09-23T23:28:31+00:00,M01,simulado,69.6,2.8,7.5,3561.0,35.8,27.8,,0
2026-09-23T23:28:41+00:00,M01,simulado,69.5,2.6,7.3,3539.0,35.1,28.6,,0
2026-09-23T23:28:51+00:00,M01,simulado,69.4,2.5,7.6,3536.0,35.6,28.7,,0
2026-09-23T23:29:01+00:00,M01,simulado,69.5,2.7,7.5,3523.0,35.0,27.6,,0
2026-09-23T23:29:11+00:00,M01,simulado,69.3,2.5,7.2,3521.0,34.9,29.7,,0
2026-09-23T23:29:21+00:00,M01,simulado,69.5,2.3,7.2,3544.0,34.0,30.6,,0
2026-09-23T23:29:31+00:00,M01,simulado,69.4,2.3,7.5,3536.0,33.3,29.0,,0
2026-09-23T23:29:41+00:00,M01,simulado,69.6,2.4,7.3,3520.0,33.3,28.7,,0
2026-09-23T23:29:51+00:00,M01,simulado,69.5,2.5,7.5,3523.0,33.5,31.1,,0
2026-09-23T23:30:01+00:00,M01,simulado,69.5,2.5,7.4,3521.0,34.2,27.7,,0
2026-09-23T23:30:11+00:00,M01,simulado,69.3,2.6,7.7,3505.0,34.2,30.8,,0
2026-09-23T23:30:21+00:00,M01,simulado,69.2,2.6,7.5,3502.0,34.9,29.6,,0
2026-09-23T23:30:31+00:00,M01,simulado,69.3,2.5,7.3,3514.0,34.4,29.4,,0
2026-09-23T23:30:41+00:00,M01,simulado,69.3,2.5,7.3,3499.0,34.9,27.8,,0
2026-09-23T23:30:51+00:00,M01,simulado,69.5,2.6,7.2,3503.0,34.7,30.0,,0
2026-09-23T23:31:01+00:00,M01,simulado,69.5,2.4,7.0,3528.0,33.8,29.9,,0
2026-09-23T23:31:11+00:00,M01,simulado,69.5,2.2,7.1,3512.0,34.0,30.3,,0
2026-09-23T23:31:21+00:00,M01,simulado,69.4,2.1,7.0,3503.0,34.9,28.2,,0
2026-09-23T23:31:31+00:00,M01,simulado,69.5,2.3,6.8,3496.0,34.2,31.3,,0
2026-09-23T23:31:41+00:00,M01,simulado,69.3,2.4,6.9,3476.0,33.6,28.9,,0
2026-09-23T23:31:51+00:00,M01,simulado,69.2,2.7,7.0,3493.0,33.9,31.3,,0
2026-09-23T23:32:01+00:00,M01,simulado,69.1,2.5,7.2,3514.0,33.1,28.1,,0
2026-09-23T23:32:11+00:00,M01,simulado,69.2,2.7,7.5,3506.0,33.7,31.4,,0
2026-09-23T23:32:21+00:00,M01,simulado,69.5,2.9,7.5,3509.0,34.3,30.2,,0
2026-09-23T23:32:31+00:00,M01,simulado,69.3,2.9,7.2,3528.0,34.7,31.3,,0
2026-09-23T23:32:41+00:00,M01,simulado,69.3,3.1,7.4,3528.0,35.5,29.5,,0
2026-09-23T23:32:51+00:00,M01,simulado,69.3,3.2,7.1,3511.0,35.8,28.5,,0
2026-09-23T23:33:01+00:00,M01,simulado,69.4,3.3,6.9,3532.0,36.6,28.9,,0
2026-09-23T23:33:11+00:00,M01,simulado,69.5,3.3,6.7,3545.0,36.5,28.0,,0
2026-09-23T23:33:21+00:00,M01,simulado,69.4,3.2,6.9,3564.0,35.9,28.9,,0
2026-09-23T23:33:31+00:00,M01,simulado,69.4,3.0,6.8,3565.0,35.1,28.5,,0
2026-09-23T23:33:41+00:00,M01,simulado,69.3,3.0,6.9,3569.0,35.4,30.5,,0
2026-09-23T23:33:51+00:00,M01,simulado,69.2,2.9,6.8,3570.0,34.7,29.2,,0
2026-09-23T23:34:01+00:00,M01,simulado,69.3,2.8,6.9,3574.0,34.1,28.6,,0
2026-09-23T23:34:11+00:00,M01,simulado,69.4,2.7,7.0,3575.0,33.5,28.1,,0
2026-09-23T23:34:21+00:00,M01,simulado,69.6,2.8,6.9,3557.0,34.4,28.6,,0
2026-09-23T23:34:31+00:00,M01,simulado,69.6,2.5,6.9,3534.0,34.3,28.6,,0
2026-09-23T23:34:41+00:00,M01,simulado,69.5,2.5,6.7,3552.0,34.4,28.9,,0
2026-09-23T23:34:51+00:00,M01,simulado,69.7,2.5,6.6,3535.0,34.8,30.5,,0
2026-09-23T23:35:01+00:00,M01,simulado,69.6,2.3,6.7,3559.0,34.8,28.7,,0
2026-09-23T23:35:11+00:00,M01,simulado,69.7,2.3,6.5,3579.0,34.5,31.4,,0
2026-09-23T23:35:21+00:00,M01,simulado,69.8,2.0,6.8,3575.0,33.5,28.2,,0
2026-09-23T23:35:31+00:00,M01,simulado,69.8,2.3,6.7,3580.0,33.9,29.7,,0
2026-09-23T23:35:41+00:00,M01,simulado,69.8,2.2,6.6,3580.0,33.1,31.1,,0
2026-09-23T23:35:51+00:00,M01,simulado,69.8,2.2,6.4,3572.0,33.0,29.8,,0
2026-09-23T23:36:01+00:00,M01,simulado,69.8,2.2,6.2,3551.0,33.1,31.2,,0
2026-09-23T23:36:11+00:00,M01,simulado,69.5,2.0,6.0,3530.0,33.2,31.2,,0
2026-09-23T23:36:21+00:00,M01,simulado,69.5,1.8,6.0,3553.0,33.8,29.9,,0
2026-09-23T23:36:31+00:00,M01,simulado,69.5,1.8,6.1,3543.0,33.2,30.9,,0
2026-09-23T23:36:41+00:00,M01,simulado,69.6,1.7,6.2,3565.0,33.0,31.2,,0
2026-09-23T23:36:51+00:00,M01,simulado,69.5,1.6,6.4,3559.0,33.8,31.2,,0
2026-09-23T23:37:01+00:00,M01,simulado,69.6,1.5,6.1,3538.0,33.8,29.7,,0
2026-09-23T23:37:11+00:00,M01,simulado,69.7,1.6,6.0,3552.0,34.4,30.3,,0
2026-09-23T23:37:21+00:00,M01,simulado,69.7,1.5,6.0,3540.0,33.8,30.7,,0
2026-09-23T23:37:31+00:00,M01,simulado,69.7,1.7,6.0,3552.0,34.2,29.1,,0
2026-09-23T23:37:41+00:00,M01,simulado,69.5,1.7,6.3,3528.0,33.7,28.5,,0
2026-09-23T23:37:51+00:00,M01,simulado,69.6,1.5,6.3,3531.0,32.7,27.9,,0
2026-09-23T23:38:01+00:00,M01,simulado,69.6,1.7,6.1,3545.0,32.9,27.6,,0
2026-09-23T23:38:11+00:00,M01,simulado,69.7,1.8,6.0,3545.0,32.9,28.1,,0
2026-09-23T23:38:21+00:00,M01,simulado,69.5,1.6,6.1,3564.0,32.5,30.9,,0
2026-09-23T23:38:31+00:00,M01,simulado,69.5,1.5,6.1,3570.0,32.3,30.5,,0
2026-09-23T23:38:41+00:00,M01,simulado,69.5,1.5,6.4,3564.0,31.6,27.8,,0
2026-09-23T23:38:51+00:00,M01,simulado,69.5,1.5,6.3,3546.0,31.4,30.5,,0
2026-09-23T23:39:01+00:00,M01,simulado,69.4,1.5,6.6,3525.0,30.6,31.1,,0
2026-09-23T23:39:11+00:00,M01,simulado,69.3,1.3,6.4,3543.0,31.0,28.5,,0
2026-09-23T23:39:21+00:00,M01,simulado,69.3,1.2,6.5,3549.0,32.0,31.2,,0
2026-09-23T23:39:31+00:00,M01,simulado,69.3,1.0,6.6,3561.0,31.6,27.9,,0
2026-09-23T23:39:41+00:00,M01,simulado,69.3,1.0,6.8,3547.0,31.2,30.4,,0
2026-09-23T23:39:51+00:00,M01,simulado,69.2,1.2,6.6,3528.0,30.8,28.8,,0
2026-09-23T23:40:01+00:00,M01,simulado,69.3,1.2,6.6,3547.0,30.8,29.9,,0
2026-09-23T23:40:11+00:00,M01,simulado,69.5,1.4,6.7,3553.0,30.2,30.8,,0
2026-09-23T23:40:21+00:00,M01,simulado,69.3,1.6,6.5,3574.0,30.5,28.5,,0
2026-09-23T23:40:31+00:00,M01,simulado,69.4,1.7,6.3,3580.0,29.5,30.7,,0
2026-09-23T23:40:41+00:00,M01,simulado,69.6,1.7,6.2,3580.0,29.0,30.2,,0
2026-09-23T23:40:51+00:00,M01,simulado,69.6,1.6,6.4,3580.0,29.1,28.2,,0
2026-09-23T23:41:01+00:00,M01,simulado,69.6,1.4,6.6,3562.0,28.5,28.0,,0
2026-09-23T23:41:11+00:00,M01,simulado,69.7,1.3,6.4,3580.0,28.2,29.5,,0
2026-09-23T23:41:21+00:00,M01,simulado,69.5,1.2,6.4,3580.0,27.3,28.5,,0
2026-09-23T23:41:31+00:00,M01,simulado,69.5,1.2,6.3,3560.0,26.3,28.8,,0
2026-09-23T23:41:41+00:00,M01,simulado,69.5,1.2,6.3,3580.0,25.9,28.9,,0
2026-09-23T23:41:51+00:00,M01,simulado,69.6,1.0,6.3,3576.0,25.7,28.8,,0
2026-09-23T23:42:01+00:00,M01,simulado,69.7,1.1,6.1,3580.0,25.1,28.5,,0
2026-09-23T23:42:11+00:00,M01,simulado,69.5,1.2,6.2,3568.0,26.0,27.9,,0
2026-09-23T23:42:21+00:00,M01,simulado,69.5,1.1,6.4,3561.0,27.0,30.4,,0
2026-09-23T23:42:31+00:00,M01,simulado,69.5,1.2,6.6,3576.0,26.0,28.2,,0
2026-09-23T23:42:41+00:00,M01,simulado,69.5,1.0,6.7,3551.0,25.8,30.4,,0
2026-09-23T23:42:51+00:00,M01,simulado,69.4,1.1,6.7,3574.0,25.8,31.2,,0
2026-09-23T23:43:01+00:00,M01,simulado,69.5,1.0,6.4,3572.0,25.9,28.8,,0
2026-09-23T23:43:11+00:00,M01,simulado,69.6,1.0,6.3,3575.0,25.8,30.7,,0
2026-09-23T23:43:21+00:00,M01,simulado,69.6,1.0,6.1,3553.0,26.3,30.1,,0
2026-09-23T23:43:31+00:00,M01,simulado,69.7,1.2,6.2,3544.0,26.5,29.6,,0
2026-09-23T23:43:41+00:00,M01,simulado,69.8,1.4,6.1,3534.0,26.8,31.5,,0
2026-09-23T23:43:51+00:00,M01,simulado,69.8,1.6,6.1,3553.0,26.2,31.2,,0
2026-09-23T23:44:01+00:00,M01,simulado,69.5,1.4,6.0,3557.0,26.0,28.4,,0
2026-09-23T23:44:11+00:00,M01,simulado,69.7,1.2,6.0,3552.0,25.4,27.8,,0
2026-09-23T23:44:21+00:00,M01,simulado,69.8,1.4,6.2,3567.0,25.2,30.7,,0
2026-09-23T23:44:31+00:00,M01,simulado,69.8,1.5,6.0,3580.0,25.5,28.1,,0
2026-09-23T23:44:41+00:00,M01,simulado,69.7,1.2,6.0,3568.0,26.5,29.3,,0
2026-09-23T23:44:51+00:00,M01,simulado,69.5,1.4,6.0,3547.0,27.1,27.8,,0
2026-09-23T23:45:01+00:00,M01,simulado,69.3,1.2,6.0,3553.0,26.5,28.1,,0
2026-09-23T23:45:11+00:00,M01,simulado,69.4,1.2,6.0,3576.0,26.2,31.3,,0
2026-09-23T23:45:21+00:00,M01,simulado,69.4,1.2,6.0,3568.0,25.3,28.2,,0
2026-09-23T23:45:31+00:00,M01,simulado,69.3,1.1,6.1,3569.0,25.2,31.2,,0
2026-09-23T23:45:41+00:00,M01,simulado,69.2,1.0,6.3,3568.0,26.0,30.6,,0
2026-09-23T23:45:51+00:00,M01,simulado,69.3,1.0,6.0,3566.0,25.5,31.5,,0
2026-09-23T23:46:01+00:00,M01,simulado,69.2,1.0,6.2,3580.0,25.2,31.7,,0
2026-09-23T23:46:11+00:00,M01,simulado,69.2,1.0,6.5,3580.0,24.7,28.7,,0
2026-09-23T23:46:21+00:00,M01,simulado,69.2,1.2,6.4,3560.0,24.5,29.1,,0
2026-09-23T23:46:31+00:00,M01,simulado,69.3,1.3,6.1,3547.0,24.9,29.2,,0
2026-09-23T23:46:41+00:00,M01,simulado,69.5,1.1,6.2,3566.0,24.3,30.6,,0
2026-09-23T23:46:51+00:00,M01,simulado,69.4,1.1,6.0,3547.0,24.4,30.1,,0
2026-09-23T23:47:01+00:00,M01,simulado,69.4,1.3,6.3,3566.0,24.0,31.4,,0
2026-09-23T23:47:11+00:00,M01,simulado,69.3,1.3,6.3,3551.0,24.7,30.1,,0
2026-09-23T23:47:21+00:00,M01,simulado,69.5,1.4,6.5,3527.0,25.5,30.1,,0
2026-09-23T23:47:31+00:00,M01,simulado,69.4,1.3,6.4,3545.0,24.7,29.6,,0
2026-09-23T23:47:41+00:00,M01,simulado,69.5,1.3,6.1,3555.0,25.3,30.3,,0
2026-09-23T23:47:51+00:00,M01,simulado,69.3,1.1,6.0,3533.0,24.3,31.6,,0
2026-09-23T23:48:01+00:00,M01,simulado,69.1,1.1,6.0,3546.0,25.1,27.9,,0
2026-09-23T23:48:11+00:00,M01,simulado,69.1,1.0,6.0,3536.0,25.7,29.4,,0
2026-09-23T23:48:21+00:00,M01,simulado,68.9,1.0,6.0,3533.0,26.7,28.4,,0
2026-09-23T23:48:31+00:00,M01,simulado,68.9,1.0,6.0,3509.0,27.0,30.6,,0
2026-09-23T23:48:41+00:00,M01,simulado,68.8,1.1,6.0,3501.0,26.3,30.4,,0
2026-09-23T23:48:51+00:00,M01,simulado,69.1,1.3,6.0,3508.0,25.6,28.8,,0
2026-09-23T23:49:01+00:00,M01,simulado,69.2,1.5,6.0,3508.0,25.1,30.1,,0
2026-09-23T23:49:11+00:00,M01,simulado,69.2,1.4,6.1,3510.0,26.0,30.6,,0
2026-09-23T23:49:21+00:00,M01,simulado,69.3,1.7,6.0,3506.0,25.5,29.6,,0
2026-09-23T23:49:31+00:00,M01,simulado,69.3,1.5,6.2,3522.0,24.8,30.1,,0
2026-09-23T23:49:41+00:00,M01,simulado,69.3,1.3,6.1,3528.0,24.2,30.7,,0
2026-09-23T23:49:51+00:00,M01,simulado,69.4,1.2,6.0,3519.0,24.0,28.4,,0
2026-09-23T23:50:01+00:00,M01,simulado,69.6,1.0,6.1,3521.0,24.4,28.4,,0
2026-09-23T23:50:11+00:00,M01,simulado,69.5,1.0,6.0,3537.0,24.0,29.5,,0
2026-09-23T23:50:21+00:00,M01,simulado,69.3,1.0,6.2,3524.0,24.4,31.7,,0
2026-09-23T23:50:31+00:00,M01,simulado,69.3,1.0,6.3,3539.0,24.0,29.0,,0
2026-09-23T23:50:41+00:00,M01,simulado,69.5,1.0,6.2,3517.0,24.0,31.0,,0
2026-09-23T23:50:51+00:00,M01,simulado,69.5,1.0,6.5,3528.0,24.8,30.6,,0
2026-09-23T23:51:01+00:00,M01,simulado,69.5,1.0,6.6,3516.0,25.8,31.3,,0
2026-09-23T23:51:11+00:00,M01,simulado,69.4,1.0,6.4,3531.0,24.9,29.4,,0
2026-09-23T23:51:21+00:00,M01,simulado,69.3,1.0,6.3,3539.0,24.2,31.1,,0
2026-09-23T23:51:31+00:00,M01,simulado,69.4,1.0,6.3,3534.0,24.4,28.2,,0
2026-09-23T23:51:41+00:00,M01,simulado,69.3,1.1,6.2,3526.0,24.0,31.6,,0
2026-09-23T23:51:51+00:00,M01,simulado,69.1,1.3,6.3,3533.0,24.0,29.9,,0
2026-09-23T23:52:01+00:00,M01,simulado,69.0,1.3,6.0,3522.0,24.1,31.5,,0
2026-09-23T23:52:11+00:00,M01,simulado,69.0,1.3,6.3,3518.0,24.0,28.4,,0
2026-09-23T23:52:21+00:00,M01,simulado,69.2,1.2,6.6,3531.0,24.9,27.9,,0
2026-09-23T23:52:31+00:00,M01,simulado,69.3,1.0,6.8,3530.0,25.3,28.9,,0
2026-09-23T23:52:41+00:00,M01,simulado,69.3,1.0,7.0,3523.0,24.7,30.7,,0
2026-09-23T23:52:51+00:00,M01,simulado,69.3,1.1,7.0,3517.0,25.4,27.9,,0
2026-09-23T23:53:01+00:00,M01,simulado,69.3,1.0,7.0,3500.0,25.8,31.5,,0
2026-09-23T23:53:11+00:00,M01,simulado,69.2,1.0,6.8,3501.0,26.0,30.3,,0
2026-09-23T23:53:21+00:00,M01,simulado,69.1,1.1,7.1,3502.0,26.5,30.3,,0
2026-09-23T23:53:31+00:00,M01,simulado,69.0,1.0,7.0,3522.0,25.7,31.8,,0
2026-09-23T23:53:41+00:00,M01,simulado,68.9,1.2,6.8,3545.0,25.9,31.0,,0
2026-09-23T23:53:51+00:00,M01,simulado,69.1,1.4,6.7,3533.0,25.8,31.1,,0
2026-09-23T23:54:01+00:00,M01,simulado,69.1,1.2,6.5,3544.0,25.1,28.7,,0
2026-09-23T23:54:11+00:00,M01,simulado,69.2,1.0,6.3,3546.0,25.7,28.9,,0
2026-09-23T23:54:21+00:00,M01,simulado,69.3,1.0,6.5,3563.0,25.0,28.7,,0
2026-09-23T23:54:31+00:00,M01,simulado,69.3,1.0,6.4,3555.0,25.8,29.6,,0
2026-09-23T23:54:41+00:00,M01,simulado,69.2,1.1,6.6,3571.0,26.3,28.1,,0
2026-09-23T23:54:51+00:00,M01,simulado,69.4,1.0,6.5,3566.0,25.4,31.4,,0
2026-09-23T23:55:01+00:00,M01,simulado,69.5,1.1,6.3,3566.0,25.4,29.7,,0
2026-09-23T23:55:11+00:00,M01,simulado,69.6,1.2,6.5,3580.0,25.4,30.1,,0
2026-09-23T23:55:21+00:00,M01,simulado,69.6,1.2,6.6,3568.0,26.2,28.0,,0
2026-09-23T23:55:31+00:00,M01,simulado,69.5,1.1,6.5,3574.0,27.0,29.5,,0
2026-09-23T23:55:41+00:00,M01,simulado,69.4,1.1,6.3,3560.0,26.6,28.4,,0
2026-09-23T23:55:51+00:00,M01,simulado,69.3,1.0,6.2,3574.0,26.9,31.3,,0
2026-09-23T23:56:01+00:00,M01,simulado,69.4,1.1,6.4,3576.0,26.4,30.2,,0
2026-09-23T23:56:11+00:00,M01,simulado,69.4,1.0,6.6,3580.0,25.5,28.9,,0
2026-09-23T23:56:21+00:00,M01,simulado,69.5,1.1,6.5,3578.0,25.7,29.1,,0
2026-09-23T23:56:31+00:00,M01,simulado,69.7,1.1,6.2,3575.0,26.1,29.7,,0
2026-09-23T23:56:41+00:00,M01,simulado,69.7,1.0,6.1,3567.0,25.8,31.8,,0
2026-09-23T23:56:51+00:00,M01,simulado,69.6,1.0,6.0,3551.0,25.0,28.6,,0
